epoch,lr-Adam,step,test_bpd,train_bpd,val_bpd
6,,2649,,1.3673341274261475,
6,,2699,,1.353508710861206,
6,,2729,,,1.3400189876556396
,0.0009320653479069899,2730,,,
7,,2749,,1.3322527408599854,
7,,2799,,1.3521581888198853,
7,,2849,,1.3637866973876953,
7,,2899,,1.3173282146453857,
7,,2949,,1.3130236864089966,
7,,2999,,1.34857177734375,
7,,3049,,1.2976336479187012,
7,,3099,,1.4171198606491089,
7,,3119,,,1.3372232913970947
,0.00092274469442792,3120,,,
8,,3149,,1.3619197607040405,
8,,3199,,1.3909783363342285,
8,,3249,,1.341590166091919,
8,,3299,,1.3272104263305664,
8,,3349,,1.3670141696929932,
8,,3399,,1.3125160932540894,
8,,3449,,1.332291603088379,
8,,3499,,1.2878682613372803,
8,,3509,,,1.3374322652816772
,0.0009135172474836408,3510,,,
9,,3549,,1.3217806816101074,
9,,3599,,1.3832221031188965,
9,,3649,,1.3533291816711426,
9,,3699,,1.3427913188934326,
9,,3749,,1.3425883054733276,
9,,3799,,1.3610243797302246,
9,,3849,,1.335235357284546,
9,,3899,,1.3523576259613037,
9,,3899,,,1.330659031867981
,0.0009043820750088043,3900,,,
10,,3949,,1.3111987113952637,
10,,3999,,1.3906536102294922,
10,,4049,,1.3287233114242554,
10,,4099,,1.304644227027893,
10,,4149,,1.3250946998596191,
10,,4199,,1.3893895149230957,
10,,4249,,1.2801673412322998,
10,,4289,,,1.3281718492507935
,0.0008953382542587163,4290,,,
11,,4299,,1.3523021936416626,
11,,4349,,1.3165994882583618,
11,,4399,,1.3178735971450806,
11,,4449,,1.2917802333831787,
11,,4499,,1.3533493280410767,
11,,4549,,1.36252760887146,
11,,4599,,1.3075284957885742,
11,,4649,,1.337096929550171,
11,,4679,,,1.3262238502502441
,0.0008863848717161291,4680,,,
12,,4699,,1.3364315032958984,
12,,4749,,1.3731621503829956,
12,,4799,,1.3463808298110962,
12,,4849,,1.3310261964797974,
12,,4899,,1.304950475692749,
12,,4949,,1.3370381593704224,
12,,4999,,1.3357107639312744,
12,,5049,,1.2843806743621826,
12,,5069,,,1.3225657939910889
,0.0008775210229989678,5070,,,
13,,5099,,1.2999956607818604,
13,,5149,,1.3097575902938843,
13,,5199,,1.324152946472168,
13,,5249,,1.3291785717010498,
13,,5299,,1.3353214263916016,
13,,5349,,1.3224763870239258,
13,,5399,,1.3068960905075073,
13,,5449,,1.3732504844665527,
13,,5459,,,1.3212223052978516
,0.0008687458127689781,5460,,,
14,,5499,,1.3678455352783203,
14,,5549,,1.3081914186477661,
14,,5599,,1.3118112087249756,
14,,5649,,1.3417484760284424,
14,,5699,,1.3267524242401123,
14,,5749,,1.3531467914581299,
14,,5799,,1.3833715915679932,
14,,5849,,1.2705483436584473,
14,,5849,,,1.3204163312911987
,0.0008600583546412883,5850,,,
15,,5899,,1.307376503944397,
15,,5949,,1.3408100605010986,
15,,5999,,1.3694896697998047,
15,,6049,,1.248699426651001,
15,,6099,,1.3285853862762451,
15,,6149,,1.3426822423934937,
15,,6199,,1.3367514610290527,
15,,6239,,,1.3140515089035034
,0.0008514577710948754,6240,,,
16,,6249,,1.2922499179840088,
16,,6299,,1.3204288482666016,
16,,6349,,1.329725980758667,
16,,6399,,1.2898683547973633,
16,,6449,,1.333652138710022,
16,,6499,,1.3670611381530762,
16,,6549,,1.3025856018066406,
16,,6599,,1.3299846649169922,
16,,6629,,,1.307187557220459
,0.0008429431933839266,6630,,,
17,,6649,,1.327521800994873,
17,,6699,,1.2447293996810913,
17,,6749,,1.328399658203125,
17,,6799,,1.2811851501464844,
17,,6849,,1.2863813638687134,
17,,6899,,1.3146616220474243,
17,,6949,,1.3152635097503662,
17,,6999,,1.316532015800476,
17,,7019,,,1.2814390659332275
,0.0008345137614500873,7020,,,
18,,7049,,1.2274836301803589,
18,,7099,,1.3057987689971924,
18,,7149,,1.2701131105422974,
18,,7199,,1.2341570854187012,
18,,7249,,1.2293434143066406,
18,,7299,,1.257683277130127,
18,,7349,,1.2855600118637085,
18,,7399,,1.203695297241211,
18,,7409,,,1.2451642751693726
,0.0008261686238355864,7410,,,
19,,7449,,1.2675058841705322,
19,,7499,,1.2753467559814453,
19,,7549,,1.2802720069885254,
19,,7599,,1.2353758811950684,
19,,7649,,1.1970160007476807,
19,,7699,,1.2304801940917969,
19,,7749,,1.251291036605835,
19,,7799,,1.2552149295806885,
19,,7799,,,1.223042607307434
,0.0008179069375972306,7800,,,
20,,7849,,1.2294566631317139,
20,,7895,1.2193318605422974,,
20,,7895,1.2160792350769043,,
