epoch,lr-Adam,step,test_bpd,train_bpd,val_bpd
21,,8449,,1.040109395980835,
21,,8499,,1.0100857019424438,
21,,8549,,0.9371817708015442,
21,,8579,,,1.087887167930603
,0.0008016305895390457,8580,,,
22,,8599,,0.9626588821411133,
22,,8649,,1.0333290100097656,
22,,8699,,0.9962636232376099,
22,,8749,,0.9710220098495483,
22,,8799,,0.9717905521392822,
22,,8849,,1.1393654346466064,
22,,8899,,1.0787115097045898,
22,,8949,,1.0612391233444214,
22,,8969,,,1.0855894088745117
,0.0007936142836436553,8970,,,
23,,8999,,1.0718348026275635,
23,,9049,,1.1068642139434814,
23,,9099,,1.0803200006484985,
23,,9149,,1.0966131687164307,
23,,9199,,1.0600955486297607,
23,,9249,,1.0916298627853394,
23,,9299,,1.0481750965118408,
23,,9349,,1.0852177143096924,
23,,9359,,,1.0666881799697876
,0.0007856781408072188,9360,,,
24,,9399,,1.0248143672943115,
24,,9449,,1.100088119506836,
24,,9499,,1.092844843864441,
24,,9549,,1.0200226306915283,
24,,9599,,1.0235989093780518,
24,,9649,,1.0777027606964111,
24,,9699,,1.0471439361572266,
24,,9749,,1.0000699758529663,
24,,9749,,,1.0878663063049316
,0.0007778213593991466,9750,,,
25,,9799,,1.0761206150054932,
25,,9849,,1.08738112449646,
25,,9899,,1.0158932209014893,
25,,9949,,1.006218433380127,
25,,9999,,0.9962395429611206,
25,,10049,,0.9697307348251343,
25,,10099,,1.003891944885254,
25,,10139,,,0.9962451457977295
,0.000770043145805155,10140,,,
26,,10149,,0.964530885219574,
26,,10199,,0.9762423634529114,
26,,10249,,0.9806904196739197,
26,,10299,,1.0144081115722656,
26,,10349,,0.9764463305473328,
26,,10399,,0.9899898767471313,
26,,10449,,0.9803085923194885,
26,,10499,,0.9992798566818237,
26,,10529,,,0.9801350831985474
,0.0007623427143471034,10530,,,
27,,10549,,0.9673696756362915,
27,,10599,,1.023378849029541,
27,,10649,,1.0522243976593018,
27,,10699,,1.007498025894165,
27,,10749,,0.9950700998306274,
27,,10799,,1.0284667015075684,
27,,10849,,1.0049972534179688,
27,,10899,,0.9604200124740601,
27,,10919,,,0.9914806485176086
,0.0007547192872036325,10920,,,
28,,10949,,1.0076091289520264,
28,,10999,,1.0592273473739624,
28,,11049,,0.9607999324798584,
28,,11099,,1.0328888893127441,
28,,11149,,0.9846312999725342,
28,,11199,,1.0008368492126465,
28,,11249,,1.0062452554702759,
28,,11299,,0.9995194673538208,
28,,11309,,,0.9832413792610168
,0.0007471720943315961,11310,,,
29,,11349,,1.0040650367736816,
29,,11399,,1.0577454566955566,
29,,11449,,1.009225845336914,
29,,11499,,1.0500818490982056,
29,,11549,,0.9893057346343994,
29,,11599,,1.0045448541641235,
29,,11649,,0.9584805369377136,
29,,11699,,1.027343988418579,
29,,11699,,,0.9907330870628357
,0.0007397003733882801,11700,,,
30,,11749,,0.9998735189437866,
30,,11799,,1.0588994026184082,
30,,11849,,0.9803881645202637,
30,,11899,,0.9802029728889465,
30,,11949,,1.0041768550872803,
30,,11999,,0.9803944826126099,
30,,12049,,1.071492314338684,
30,,12089,,,1.0322834253311157
,0.0007323033696543973,12090,,,
31,,12099,,0.9776930212974548,
31,,12149,,0.9734663963317871,
31,,12199,,1.0109398365020752,
31,,12249,,1.0023834705352783,
31,,12299,,0.9389598369598389,
31,,12349,,0.9800347089767456,
31,,12399,,0.9867894053459167,
31,,12449,,0.9645975828170776,
31,,12479,,,0.9915832877159119
,0.0007249803359578533,12480,,,
32,,12499,,1.02459716796875,
32,,12549,,0.9705511927604675,
32,,12599,,1.0550581216812134,
32,,12649,,1.0433895587921143,
32,,12699,,0.9949437379837036,
32,,12749,,0.9429818391799927,
32,,12799,,1.0035529136657715,
32,,12849,,1.1918714046478271,
32,,12869,,,1.1492286920547485
,0.0007177305325982747,12870,,,
33,,12899,,1.1324870586395264,
33,,12949,,1.0961058139801025,
33,,12999,,1.0825635194778442,
33,,13049,,1.0858399868011475,
33,,13099,,1.0277060270309448,
33,,13149,,1.0513176918029785,
33,,13199,,1.0112740993499756,
33,,13249,,1.03242027759552,
33,,13259,,,1.052507758140564
,0.000710553227272292,13260,,,
34,,13299,,1.0511794090270996,
34,,13349,,1.0838428735733032,
34,,13399,,1.0065102577209473,
34,,13449,,1.0438752174377441,
34,,13499,,0.980698823928833,
34,,13549,,1.0110794305801392,
34,,13599,,1.0203313827514648,
34,,13649,,1.1642954349517822,
34,,13649,,,1.1386677026748657
,0.000703447694999569,13650,,,
35,,13699,,1.060198187828064,
35,,13749,,1.0855917930603027,
35,,13799,,1.085228681564331,
35,,13849,,1.0504858493804932,
35,,13899,,1.026803970336914,
35,,13949,,1.0294544696807861,
35,,13999,,1.006274938583374,
35,,14039,,,1.0162427425384521
,0.0006964132180495733,14040,,,
36,,14049,,1.0265532732009888,
36,,14099,,0.9799029231071472,
36,,14149,,1.052243709564209,
36,,14199,,1.0349979400634766,
36,,14249,,0.9658176898956299,
36,,14299,,1.032686471939087,
36,,14349,,1.0341010093688965,
36,,14399,,0.9956849813461304,
36,,14429,,,1.0575461387634277
,0.0006894490858690775,14430,,,
37,,14449,,1.0529792308807373,
37,,14499,,0.994499146938324,
37,,14549,,0.9765186309814453,
37,,14599,,1.0530341863632202,
37,,14649,,0.9946944713592529,
37,,14699,,1.0233477354049683,
37,,14749,,1.008354663848877,
37,,14799,,0.9983067512512207,
37,,14819,,,0.9976171851158142
,0.0006825545950103868,14820,,,
38,,14849,,1.003408670425415,
38,,14899,,0.963103175163269,
38,,14949,,1.0062007904052734,
38,,14999,,1.0354666709899902,
38,,15049,,0.9957097768783569,
38,,15099,,0.9674604535102844,
38,,15149,,0.9745548963546753,
38,,15199,,0.9773819446563721,
38,,15209,,,0.989777147769928
,0.000675729049060283,15210,,,
39,,15249,,1.009873390197754,
39,,15299,,0.9784141778945923,
39,,15349,,0.9805383682250977,
39,,15399,,0.92050701379776,
39,,15449,,0.966180145740509,
39,,15499,,1.0082051753997803,
39,,15549,,1.026578664779663,
39,,15599,,0.9562182426452637,
39,,15599,,,0.9755266308784485
,0.0006689717585696801,15600,,,
40,,15649,,1.032397985458374,
40,,15699,,0.970313549041748,
40,,15749,,0.9683204889297485,
40,,15799,,0.9802556037902832,
40,,15849,,0.9689706563949585,
40,,15899,,0.9569041728973389,
40,,15949,,0.9884823560714722,
40,,15989,,,1.038025140762329
,0.0006622820409839833,15990,,,
41,,15999,,0.9767540097236633,
41,,16049,,1.0321029424667358,
41,,16099,,0.9951069355010986,
41,,16149,,0.948394775390625,
41,,16199,,0.9757773876190186,
41,,16249,,1.0061933994293213,
41,,16299,,0.9661281704902649,
41,,16349,,1.134071946144104,
41,,16379,,,1.0462188720703125
,0.0006556592205741434,16380,,,
42,,16399,,1.1122900247573853,
42,,16449,,1.1192634105682373,
42,,16499,,1.1050833463668823,
42,,16549,,1.0970786809921265,
42,,16599,,1.0743534564971924,
42,,16649,,1.031691551208496,
42,,16699,,1.0393760204315186,
42,,16749,,1.0418286323547363,
42,,16769,,,1.0063015222549438
,0.0006491026283684019,16770,,,
43,,16799,,1.0103775262832642,
43,,16849,,1.062347650527954,
43,,16899,,1.0036303997039795,
43,,16949,,0.9757583737373352,
43,,16999,,1.0773741006851196,
43,,17049,,0.9949253797531128,
43,,17099,,0.9962352514266968,
43,,17149,,0.9615371227264404,
43,,17159,,,0.982336699962616
,0.0006426116020847179,17160,,,
44,,17199,,0.9960825443267822,
44,,17249,,1.0054242610931396,
44,,17299,,1.0149385929107666,
44,,17349,,0.9564464092254639,
44,,17399,,0.9802795052528381,
44,,17449,,0.9768362641334534,
44,,17499,,1.1303339004516602,
44,,17549,,1.10349440574646,
44,,17549,,,1.0899126529693604
,0.0006361854860638707,17550,,,
45,,17599,,1.0965802669525146,
45,,17649,,1.0454179048538208,
45,,17699,,1.0500085353851318,
45,,17749,,1.055843710899353,
45,,17799,,1.0544841289520264,
45,,17849,,1.0525109767913818,
45,,17899,,1.0664465427398682,
45,,17939,,,1.0206371545791626
,0.000629823631203232,17940,,,
46,,17949,,1.0259759426116943,
46,,17999,,1.0525038242340088,
46,,18049,,1.0141195058822632,
46,,18089,1.0129454135894775,,
46,,18089,1.010331630706787,,
