epoch,lr-Adam,step,test_bpd,train_bpd,val_bpd
,0.001,0,,,
0,,49,,7.200611114501953,
0,,99,,3.605701446533203,
0,,149,,2.6928205490112305,
0,,199,,2.1802878379821777,
0,,249,,1.9063432216644287,
0,,299,,1.894395112991333,
0,,349,,1.7176003456115723,
0,,389,,,1.6057640314102173
,0.00099,390,,,
1,,399,,1.6016559600830078,
1,,449,,1.5319130420684814,
1,,499,,1.494953989982605,
1,,549,,1.4409713745117188,
1,,599,,1.449686884880066,
1,,649,,1.373014211654663,
1,,699,,1.3971531391143799,
1,,749,,1.3780244588851929,
1,,779,,,1.3727580308914185
,0.0009801,780,,,
2,,799,,1.4205880165100098,
2,,849,,1.3208906650543213,
2,,899,,1.3168281316757202,
2,,949,,1.259636640548706,
2,,999,,1.263978123664856,
2,,1049,,1.2983893156051636,
2,,1099,,1.2649542093276978,
2,,1149,,1.1956475973129272,
2,,1169,,,1.2497754096984863
,0.000970299,1170,,,
3,,1199,,1.250014066696167,
3,,1249,,1.2027349472045898,
3,,1299,,1.2170016765594482,
3,,1349,,1.1964190006256104,
3,,1399,,1.2330284118652344,
3,,1449,,1.1851825714111328,
3,,1499,,1.2196412086486816,
3,,1549,,1.2165471315383911,
3,,1559,,,1.216554045677185
,0.0009605960099999999,1560,,,
4,,1599,,1.239978313446045,
4,,1649,,1.201251745223999,
4,,1699,,1.2524901628494263,
4,,1749,,1.2203930616378784,
4,,1799,,1.2490582466125488,
4,,1849,,1.2300660610198975,
4,,1899,,1.171576738357544,
4,,1949,,1.2179622650146484,
4,,1949,,,1.2081207036972046
,0.0009509900498999999,1950,,,
5,,1999,,1.197542428970337,
5,,2049,,1.2064979076385498,
5,,2099,,1.1858707666397095,
5,,2149,,1.1505616903305054,
5,,2199,,1.228550672531128,
5,,2249,,1.23081374168396,
5,,2299,,1.2054988145828247,
5,,2339,,,1.20133376121521
,0.0009414801494009999,2340,,,
6,,2349,,1.1234726905822754,
6,,2399,,1.2329516410827637,
6,,2449,,1.211880087852478,
6,,2499,,1.189200520515442,
6,,2549,,1.1741490364074707,
6,,2599,,1.1790119409561157,
6,,2649,,1.2160377502441406,
6,,2699,,1.1957769393920898,
6,,2729,,,1.1967295408248901
,0.0009320653479069899,2730,,,
7,,2749,,1.219153642654419,
7,,2799,,1.1903213262557983,
7,,2849,,1.202573299407959,
7,,2899,,1.2157680988311768,
7,,2949,,1.1387661695480347,
7,,2999,,1.1917572021484375,
7,,3049,,1.1915318965911865,
7,,3099,,1.1841938495635986,
7,,3119,,,1.1933499574661255
,0.00092274469442792,3120,,,
8,,3149,,1.185463786125183,
8,,3199,,1.1714367866516113,
8,,3249,,1.2167046070098877,
8,,3299,,1.1957275867462158,
8,,3349,,1.1653803586959839,
8,,3399,,1.2052946090698242,
8,,3449,,1.1563736200332642,
8,,3499,,1.2290422916412354,
8,,3509,,,1.1910502910614014
,0.0009135172474836408,3510,,,
9,,3549,,1.193746566772461,
9,,3599,,1.2122869491577148,
9,,3649,,1.1749792098999023,
9,,3699,,1.1857532262802124,
9,,3749,,1.192238450050354,
9,,3799,,1.2196767330169678,
9,,3849,,1.2056077718734741,
9,,3899,,1.1881568431854248,
9,,3899,,,1.1894285678863525
,0.0009043820750088043,3900,,,
10,,3949,,1.2031569480895996,
10,,3999,,1.1345266103744507,
10,,4049,,1.194221019744873,
10,,4099,,1.1879538297653198,
10,,4149,,1.2072842121124268,
10,,4199,,1.222414255142212,
10,,4249,,1.2385029792785645,
10,,4289,,,1.1871795654296875
,0.0008953382542587163,4290,,,
11,,4299,,1.1717441082000732,
11,,4349,,1.2153408527374268,
11,,4399,,1.2005809545516968,
11,,4449,,1.2139860391616821,
11,,4499,,1.1570947170257568,
11,,4549,,1.1627540588378906,
11,,4599,,1.1911957263946533,
11,,4649,,1.2416861057281494,
11,,4679,,,1.185880184173584
,0.0008863848717161291,4680,,,
12,,4699,,1.194655179977417,
12,,4749,,1.2164925336837769,
12,,4799,,1.2391809225082397,
12,,4816,1.1852531433105469,,
12,,4816,1.1819113492965698,,
