epoch,lr-Adam,step,test_bpd,train_bpd,val_bpd
,0.0008600583546412883,5850,,,
15,,5899,,1.160987377166748,
15,,5949,,1.1905832290649414,
15,,5999,,1.2141151428222656,
15,,6049,,1.111946702003479,
15,,6099,,1.1765068769454956,
15,,6149,,1.1877539157867432,
15,,6199,,1.1895222663879395,
15,,6239,,,1.1690791845321655
,0.0008514577710948754,6240,,,
16,,6249,,1.1503827571868896,
16,,6299,,1.1781882047653198,
16,,6349,,1.1766357421875,
16,,6399,,1.1553730964660645,
16,,6449,,1.1839406490325928,
16,,6499,,1.2262173891067505,
16,,6549,,1.163464069366455,
16,,6599,,1.1847023963928223,
16,,6629,,,1.1687278747558594
,0.0008429431933839266,6630,,,
17,,6649,,1.1887644529342651,
17,,6699,,1.1138120889663696,
17,,6749,,1.1907786130905151,
17,,6799,,1.1501145362854004,
17,,6849,,1.1568759679794312,
17,,6899,,1.1875500679016113,
17,,6949,,1.1912922859191895,
17,,6999,,1.1972973346710205,
17,,7019,,,1.1676218509674072
,0.0008345137614500873,7020,,,
18,,7049,,1.1226601600646973,
18,,7099,,1.1940960884094238,
18,,7149,,1.170345664024353,
18,,7199,,1.141145944595337,
18,,7249,,1.1471667289733887,
18,,7299,,1.1762248277664185,
18,,7349,,1.2003157138824463,
18,,7399,,1.1309888362884521,
18,,7409,,,1.1668498516082764
,0.0008261686238355864,7410,,,
19,,7449,,1.1912269592285156,
19,,7499,,1.200110912322998,
19,,7549,,1.207491159439087,
19,,7599,,1.1667075157165527,
19,,7649,,1.1371228694915771,
19,,7699,,1.1706150770187378,
19,,7749,,1.1891000270843506,
19,,7799,,1.1955008506774902,
19,,7799,,,1.1661499738693237
,0.0008179069375972306,7800,,,
20,,7849,,1.172932505607605,
20,,7899,,1.1461879014968872,
20,,7949,,1.1757864952087402,
20,,7999,,1.187537431716919,
20,,8049,,1.147425889968872,
20,,8099,,1.1840879917144775,
20,,8149,,1.1980745792388916,
20,,8189,,,1.1655625104904175
,0.0008097278682212583,8190,,,
21,,8199,,1.1608099937438965,
21,,8219,1.1653870344161987,,
21,,8219,1.1620631217956543,,
