epoch,lr-Adam,step,test_bpd,train_bpd,val_bpd
6,,2549,,1.2363717555999756,
6,,2599,,1.2455899715423584,
6,,2649,,1.217085599899292,
6,,2699,,1.224123239517212,
6,,2729,,,1.2257251739501953
,0.0009320653479069899,2730,,,
7,,2749,,1.2169246673583984,
7,,2799,,1.2274717092514038,
7,,2849,,1.212876319885254,
7,,2899,,1.2323578596115112,
7,,2949,,1.202056646347046,
7,,2999,,1.181959629058838,
7,,3049,,1.208794355392456,
7,,3099,,1.2070422172546387,
7,,3119,,,1.2170555591583252
,0.00092274469442792,3120,,,
8,,3149,,1.2128878831863403,
8,,3199,,1.2225162982940674,
8,,3249,,1.184420108795166,
8,,3299,,1.224942922592163,
8,,3349,,1.1830723285675049,
8,,3399,,1.211840033531189,
8,,3449,,1.240927815437317,
8,,3499,,1.2228004932403564,
8,,3509,,,1.2096220254898071
,0.0009135172474836408,3510,,,
9,,3549,,1.2437129020690918,
9,,3599,,1.2320138216018677,
9,,3649,,1.259117603302002,
9,,3699,,1.1879796981811523,
9,,3749,,1.249051809310913,
9,,3799,,1.211662769317627,
9,,3849,,1.175958275794983,
9,,3899,,1.1929073333740234,
9,,3899,,,1.2042593955993652
,0.0009043820750088043,3900,,,
10,,3949,,1.2125632762908936,
10,,3999,,1.2392621040344238,
10,,4049,,1.1957881450653076,
10,,4099,,1.2093663215637207,
10,,4149,,1.183943271636963,
10,,4199,,1.151498556137085,
10,,4249,,1.2202866077423096,
10,,4289,,,1.1999566555023193
,0.0008953382542587163,4290,,,
11,,4299,,1.2074633836746216,
11,,4349,,1.2165437936782837,
11,,4399,,1.2262948751449585,
11,,4449,,1.2033277750015259,
11,,4499,,1.2224398851394653,
11,,4549,,1.1616116762161255,
11,,4599,,1.1424362659454346,
11,,4649,,1.2125513553619385,
11,,4679,,,1.1970288753509521
,0.0008863848717161291,4680,,,
12,,4699,,1.1592860221862793,
12,,4749,,1.2171306610107422,
12,,4799,,1.2149782180786133,
12,,4849,,1.2354282140731812,
12,,4899,,1.1974955797195435,
12,,4949,,1.2057552337646484,
12,,4999,,1.2323253154754639,
12,,5049,,1.234649419784546,
12,,5069,,,1.1933932304382324
,0.0008775210229989678,5070,,,
13,,5099,,1.1818482875823975,
13,,5149,,1.2003824710845947,
13,,5199,,1.2002794742584229,
13,,5249,,1.174926519393921,
13,,5299,,1.2128424644470215,
13,,5349,,1.193865418434143,
13,,5399,,1.156733512878418,
13,,5449,,1.211846113204956,
13,,5459,,,1.190632700920105
,0.0008687458127689781,5460,,,
14,,5499,,1.194206953048706,
14,,5549,,1.146795630455017,
14,,5599,,1.1661158800125122,
14,,5649,,1.2293822765350342,
14,,5699,,1.1686408519744873,
14,,5749,,1.1872069835662842,
14,,5799,,1.2201918363571167,
14,,5849,,1.2203941345214844,
14,,5849,,,1.1875441074371338
,0.0008600583546412883,5850,,,
15,,5899,,1.2277506589889526,
15,,5949,,1.1930172443389893,
15,,5999,,1.2064262628555298,
15,,6049,,1.1743154525756836,
15,,6099,,1.1875603199005127,
15,,6149,,1.1971261501312256,
15,,6199,,1.2262006998062134,
15,,6239,,,1.1855628490447998
,0.0008514577710948754,6240,,,
16,,6249,,1.168020248413086,
16,,6299,,1.1782214641571045,
16,,6349,,1.2012627124786377,
16,,6399,,1.2091281414031982,
16,,6449,,1.2045211791992188,
16,,6499,,1.138916254043579,
16,,6549,,1.179032325744629,
16,,6599,,1.178090214729309,
16,,6629,,,1.1837345361709595
,0.0008429431933839266,6630,,,
17,,6649,,1.2223819494247437,
17,,6699,,1.2097755670547485,
17,,6749,,1.190622091293335,
17,,6799,,1.1924514770507812,
17,,6849,,1.176899790763855,
17,,6899,,1.1826207637786865,
17,,6949,,1.2102586030960083,
17,,6999,,1.158555269241333,
17,,7019,,,1.181877851486206
,0.0008345137614500873,7020,,,
18,,7049,,1.1994884014129639,
18,,7099,,1.1520349979400635,
18,,7149,,1.1646969318389893,
18,,7199,,1.1926417350769043,
18,,7249,,1.1654636859893799,
18,,7299,,1.1590771675109863,
18,,7349,,1.2006515264511108,
18,,7399,,1.1661884784698486,
18,,7409,,,1.1824990510940552
,0.0008261686238355864,7410,,,
19,,7449,,1.1931407451629639,
19,,7499,,1.1635076999664307,
19,,7549,,1.1597975492477417,
19,,7599,,1.1630642414093018,
19,,7649,,1.1900665760040283,
19,,7699,,1.139450192451477,
19,,7749,,1.1828830242156982,
19,,7799,,1.1782236099243164,
19,,7799,,,1.1794114112854004
,0.0008179069375972306,7800,,,
20,,7849,,1.1880645751953125,
20,,7899,,1.1864478588104248,
20,,7949,,1.1737065315246582,
20,,7999,,1.2136743068695068,
20,,8049,,1.1840455532073975,
20,,8099,,1.1743533611297607,
20,,8149,,1.1859076023101807,
20,,8189,,,1.1783649921417236
,0.0008097278682212583,8190,,,
21,,8199,,1.1834163665771484,
21,,8249,,1.18492591381073,
21,,8299,,1.2311525344848633,
21,,8349,,1.2170405387878418,
21,,8399,,1.218749761581421,
21,,8449,,1.1712950468063354,
21,,8499,,1.1925897598266602,
21,,8549,,1.1527131795883179,
21,,8579,,,1.177440881729126
,0.0008016305895390457,8580,,,
22,,8599,,1.2203929424285889,
22,,8649,,1.2382662296295166,
22,,8699,,1.1639753580093384,
22,,8749,,1.182943344116211,
22,,8799,,1.1782498359680176,
22,,8849,,1.171111822128296,
22,,8899,,1.1489107608795166,
22,,8949,,1.1871765851974487,
22,,8969,,,1.1772832870483398
,0.0007936142836436553,8970,,,
23,,8999,,1.1750810146331787,
23,,9049,,1.1940704584121704,
23,,9099,,1.194252848625183,
23,,9149,,1.1795178651809692,
23,,9199,,1.1685571670532227,
23,,9249,,1.1859290599822998,
23,,9299,,1.1596862077713013,
23,,9349,,1.1645702123641968,
23,,9359,,,1.1752625703811646
,0.0007856781408072188,9360,,,
24,,9399,,1.128709077835083,
24,,9449,,1.1738368272781372,
24,,9499,,1.1481871604919434,
24,,9549,,1.1748661994934082,
24,,9599,,1.180379867553711,
24,,9649,,1.152970314025879,
24,,9699,,1.1413239240646362,
24,,9749,,1.1805460453033447,
24,,9749,,,1.1738330125808716
,0.0007778213593991466,9750,,,
25,,9799,,1.1742346286773682,
25,,9849,,1.1952366828918457,
25,,9899,,1.154735803604126,
25,,9949,,1.1697609424591064,
25,,9999,,1.1992149353027344,
25,,10049,,1.2098667621612549,
25,,10099,,1.1558233499526978,
25,,10139,,,1.1732022762298584
,0.000770043145805155,10140,,,
26,,10149,,1.1161787509918213,
26,,10199,,1.1493359804153442,
26,,10249,,1.2198281288146973,
26,,10299,,1.2135844230651855,
26,,10349,,1.185710072517395,
26,,10399,,1.1828124523162842,
26,,10449,,1.1863124370574951,
26,,10499,,1.190688133239746,
26,,10529,,,1.1726964712142944
,0.0007623427143471034,10530,,,
27,,10549,,1.1372729539871216,
27,,10599,,1.1465345621109009,
27,,10649,,1.1989140510559082,
27,,10699,,1.1662886142730713,
27,,10749,,1.1854397058486938,
27,,10799,,1.2056233882904053,
27,,10849,,1.177445888519287,
27,,10899,,1.1971133947372437,
27,,10919,,,1.1712409257888794
,0.0007547192872036325,10920,,,
28,,10949,,1.1622281074523926,
28,,10999,,1.1719087362289429,
28,,11049,,1.2036550045013428,
28,,11099,,1.2155838012695312,
28,,11149,,1.1843311786651611,
28,,11199,,1.1903553009033203,
28,,11249,,1.2449369430541992,
28,,11299,,1.1504082679748535,
28,,11309,,,1.1712825298309326
,0.0007471720943315961,11310,,,
29,,11349,,1.178006887435913,
29,,11399,,1.1305583715438843,
29,,11449,,1.1330277919769287,
29,,11499,,1.1562798023223877,
29,,11527,1.1701606512069702,,
29,,11527,1.1672018766403198,,
