epoch,lr-Adam,step,test_bpd,train_bpd,val_bpd
9,,3899,,1.2164806127548218,
9,,3899,,,1.198957920074463
,0.0009043820750088043,3900,,,
10,,3949,,1.1972826719284058,
10,,3999,,1.224837064743042,
10,,4049,,1.2210543155670166,
10,,4099,,1.2006828784942627,
10,,4149,,1.1397590637207031,
10,,4199,,1.2037081718444824,
10,,4249,,1.1973776817321777,
10,,4289,,,1.1948317289352417
,0.0008953382542587163,4290,,,
11,,4299,,1.1924411058425903,
11,,4349,,1.1876580715179443,
11,,4399,,1.2263214588165283,
11,,4449,,1.2211352586746216,
11,,4499,,1.2106276750564575,
11,,4549,,1.2281413078308105,
11,,4599,,1.2031333446502686,
11,,4649,,1.204685091972351,
11,,4679,,,1.1918222904205322
,0.0008863848717161291,4680,,,
12,,4699,,1.219181776046753,
12,,4749,,1.158942461013794,
12,,4799,,1.218506097793579,
12,,4849,,1.2049039602279663,
12,,4899,,1.1768767833709717,
12,,4949,,1.1984734535217285,
12,,4999,,1.1984856128692627,
12,,5049,,1.1648826599121094,
12,,5069,,,1.1888213157653809
,0.0008775210229989678,5070,,,
13,,5099,,1.2076306343078613,
13,,5149,,1.1894508600234985,
13,,5199,,1.1667195558547974,
13,,5249,,1.212960958480835,
13,,5299,,1.2017102241516113,
13,,5349,,1.2104508876800537,
13,,5399,,1.202596664428711,
13,,5449,,1.169274091720581,
13,,5459,,,1.185884952545166
,0.0008687458127689781,5460,,,
14,,5499,,1.1995203495025635,
14,,5549,,1.1919381618499756,
14,,5599,,1.1874761581420898,
14,,5649,,1.178051471710205,
14,,5699,,1.2002856731414795,
14,,5749,,1.161268949508667,
14,,5799,,1.2004711627960205,
14,,5849,,1.1415584087371826,
14,,5849,,,1.1835651397705078
,0.0008600583546412883,5850,,,
15,,5899,,1.219606876373291,
15,,5949,,1.165482759475708,
15,,5999,,1.1919739246368408,
15,,6049,,1.2282260656356812,
15,,6099,,1.194985032081604,
15,,6149,,1.150857925415039,
15,,6199,,1.2011890411376953,
15,,6239,,,1.1811693906784058
,0.0008514577710948754,6240,,,
16,,6249,,1.0977808237075806,
16,,6299,,1.1845622062683105,
16,,6349,,1.17669677734375,
16,,6399,,1.1930956840515137,
16,,6449,,1.1876524686813354,
16,,6499,,1.2070266008377075,
16,,6549,,1.1773418188095093,
16,,6599,,1.1819981336593628,
16,,6629,,,1.1795960664749146
,0.0008429431933839266,6630,,,
17,,6649,,1.1774849891662598,
17,,6699,,1.192723035812378,
17,,6749,,1.1523633003234863,
17,,6799,,1.174192190170288,
17,,6849,,1.1807661056518555,
17,,6899,,1.2034714221954346,
17,,6949,,1.156752109527588,
17,,6999,,1.1811151504516602,
17,,7019,,,1.178406000137329
,0.0008345137614500873,7020,,,
18,,7049,,1.1855101585388184,
18,,7099,,1.1946347951889038,
18,,7149,,1.1898401975631714,
18,,7199,,1.1469533443450928,
18,,7249,,1.1790099143981934,
18,,7299,,1.186044692993164,
18,,7349,,1.1878817081451416,
18,,7399,,1.137725591659546,
18,,7409,,,1.1771979331970215
,0.0008261686238355864,7410,,,
19,,7449,,1.164796233177185,
19,,7499,,1.1782914400100708,
19,,7549,,1.2237118482589722,
19,,7599,,1.2029753923416138,
19,,7649,,1.181718349456787,
19,,7699,,1.1700724363327026,
19,,7749,,1.1775891780853271,
19,,7793,1.1760979890823364,,
19,,7793,1.1725404262542725,,
